item,name,type,category,subcategory,label,title,page_length,num_links,mean_sitelinks_count,median_sitelinks_count,std_sitelinks_count
http://www.wikidata.org/entity/Q7282803,Ragamala painting,concept,visual arts,painting,cultural representative,Ragamala paintings,3629,23,20.363636363636363,9.5,38.52808356433649
http://www.wikidata.org/entity/Q1775570,Rágesjávri,entity,geography,geographic location,cultural exclusive,Rágesjávri,472,8,97.71428571428571,52.0,102.49001942449154
http://www.wikidata.org/entity/Q15621011,ragi,concept,music,musician,cultural exclusive,Ragi (Sikhism),8221,24,38.0,26.5,40.44412531786629
http://www.wikidata.org/entity/Q2234623,rail freight transport,entity,transportation,mode of transport,cultural agnostic,Rail freight transport,21966,159,33.46835443037975,16.5,41.17878138717326
http://www.wikidata.org/entity/Q3565868,rail transport,entity,transportation,mode of transport,cultural agnostic,Rail transport,61171,431,47.76705882352941,28.0,59.129646964724984
http://www.wikidata.org/entity/Q249556,railway company,concept,transportation,transport company,cultural agnostic,Rail transport company,1397,17,71.6875,44.0,95.33475150096108
http://www.wikidata.org/entity/Q55488,railway station,concept,transportation,station,cultural agnostic,Train station,20489,155,50.54838709677419,25.0,60.53164392905071
http://www.wikidata.org/entity/Q3070178,Raindance Film Festival,entity,films,film festival,cultural representative,Raindance Film Festival,570,6,37.2,50.0,26.932508238186802
http://www.wikidata.org/entity/Q62574,Rainer Erler,entity,films,film producer,cultural exclusive,Rainer Erler,1099,9,50.44444444444444,12.0,65.67446842167156
http://www.wikidata.org/entity/Q3299128,Rainmaker Entertainment,entity,media,production company,cultural representative,Mainframe Studios,10011,79,36.82432432432432,18.0,49.825739063180094
http://www.wikidata.org/entity/Q477738,rainmaking rites,concept,gestures and habits,ritual,cultural agnostic,Rainmaking (ritual),4849,51,57.14,28.0,70.5866871300814
http://www.wikidata.org/entity/Q60741394,raising hands,concept,gestures and habits,gesture,cultural agnostic,Raising hands,12230,55,62.90909090909091,51.0,55.73909113891018
http://www.wikidata.org/entity/Q2128768,Rāja yoga,entity,philosophy and religion,religious movement,cultural representative,Rāja yoga,8551,47,52.76086956521739,32.5,51.113337314420875
http://www.wikidata.org/entity/Q478062,RAK,entity,music,record label,cultural representative,Rak Records,2232,32,26.5,17.0,26.706740722147284
http://www.wikidata.org/entity/Q66691,Ralf Scheepers,entity,music,musician,cultural exclusive,Ralf Scheepers,1324,15,33.266666666666666,27.0,25.551168705603708
http://www.wikidata.org/entity/Q207947,Ralph Vaughan Williams,entity,performing arts,choreographer,cultural representative,Ralph Vaughan Williams,54021,277,37.143382352941174,18.5,45.844261944823266
http://www.wikidata.org/entity/Q123740152,ramet,concept,biology,organism,cultural agnostic,Ramet,3791,86,71.10588235294118,48.0,61.28257088936208
http://www.wikidata.org/entity/Q1363009,rammed earth,concept,architecture,building material,cultural agnostic,Rammed earth,15150,105,94.01960784313725,62.0,88.92693413995833
http://www.wikidata.org/entity/Q744182,Random House,entity,literature,publisher,cultural representative,Random House,12418,94,72.12903225806451,31.0,95.07871394428952
http://www.wikidata.org/entity/Q7291983,random number book,concept,books,book,cultural agnostic,Random number book,933,12,88.54545454545455,32.0,93.16492086262319
http://www.wikidata.org/entity/Q6100344,Ranunculus bullatus,concept,biology,plant,cultural agnostic,Ranunculus bullatus,1100,11,132.1818181818182,83.0,92.8584633454379
http://www.wikidata.org/entity/Q2252262,rapper,entity,music,musical profession,cultural agnostic,Rapper,43408,319,43.06645569620253,27.5,49.83731776358245
http://www.wikidata.org/entity/Q6010,rapping,entity,visual arts,art movement,cultural representative,Rapping,43408,319,43.06645569620253,27.5,49.83731776358245
http://www.wikidata.org/entity/Q1756718,Rascian architecture,entity,architecture,architectural style,cultural exclusive,Raška architectural school,1186,17,75.6470588235294,38.0,69.12132656038314
http://www.wikidata.org/entity/Q16537,Rautispitz,entity,geography,mountain,cultural exclusive,Rautispitz,381,7,61.333333333333336,20.0,75.07033738804932
http://www.wikidata.org/entity/Q697136,Ravensburger,entity,literature,publisher,cultural representative,Ravensburger,4355,37,115.75675675675676,73.0,111.08540795150209
http://www.wikidata.org/entity/Q7298434,Rayed Mohammed Abdullah Ali,entity,fashion,textile,cultural agnostic,Rayed Mohammed Abdullah Ali,5600,34,84.23333333333333,56.5,82.89739977157842
http://www.wikidata.org/entity/Q282588,Raymond Rouleau,entity,performing arts,theatrical director,cultural exclusive,Raymond Rouleau,605,9,62.857142857142854,18.0,94.08571862392077
http://www.wikidata.org/entity/Q3421539,Reaction,entity,media,production company,cultural exclusive,Reaction Records,1183,20,54.1578947368421,19.0,70.3534409122926
http://www.wikidata.org/entity/Q27973,real-time ridesharing,concept,transportation,transport company,cultural agnostic,Ridesharing company,15189,89,51.60674157303371,24.0,71.49269122344897
http://www.wikidata.org/entity/Q498261,Reales Alcázares,entity,history,monument,cultural representative,Alcázar of Seville,19305,86,65.27848101265823,44.0,65.11313167618356
http://www.wikidata.org/entity/Q7301269,reality film,entity,films,film genre,cultural agnostic,Reality film,6998,45,34.51111111111111,19.0,34.8071654323086
http://www.wikidata.org/entity/Q31971,Reap the Wild Wind,entity,films,film,cultural representative,Reap the Wild Wind,4579,47,55.95744680851064,46.0,52.38115523037314
http://www.wikidata.org/entity/Q442192,Rebecca Horn,entity,performing arts,choreographer,cultural representative,Rebecca Horn,12140,64,65.109375,37.5,66.82068289167191
http://www.wikidata.org/entity/Q124734,rebellion,concept,history,historical event,cultural agnostic,Rebellion,23314,40,42.44736842105263,23.5,47.050195686388214
http://www.wikidata.org/entity/Q79791,Reconquista,entity,history,historical event,cultural exclusive,Reconquista,66024,420,56.76626506024096,44.0,45.70524547974202
http://www.wikidata.org/entity/Q2442401,record company,concept,media,media company,cultural agnostic,Record company,16968,102,53.00990099009901,43.0,47.4820435156896
http://www.wikidata.org/entity/Q55960555,recording artist,concept,music,musician,cultural agnostic,Recording artist,2512,31,69.53333333333333,54.0,48.317514652786336
http://www.wikidata.org/entity/Q2079949,Red Bull Junior Team,entity,sports,sports team,cultural agnostic,Red Bull Junior Team,2617,27,43.03846153846154,36.5,25.488279009456587
http://www.wikidata.org/entity/Q2033662,Red Devil Sport Club,entity,sports,sports team,cultural exclusive,Red Devil Sport Club,2498,17,68.73333333333333,45.0,88.50571858485881
http://www.wikidata.org/entity/Q1571843,Red Purge,entity,politics,policy,cultural exclusive,Red Purge,30404,93,53.03225806451613,36.0,63.98276844855969
http://www.wikidata.org/entity/Q2013906,red seabream,concept,biology,fish,cultural agnostic,Red seabream,85,1,53.0,53.0,0.0
http://www.wikidata.org/entity/Q32790,Red Sun,entity,films,film,cultural agnostic,Red Sun,4926,27,67.11111111111111,56.0,64.03895419446657
http://www.wikidata.org/entity/Q1284887,red velvet cake,entity,food,dish,cultural representative,Red velvet cake,6233,52,35.69230769230769,25.5,45.41413642228869
http://www.wikidata.org/entity/Q272888,red-light district,concept,geography,neighborhood,cultural agnostic,Red-light district,3139,28,60.25,41.5,60.91746465505602
http://www.wikidata.org/entity/Q13167710,redenomination,entity,politics,policy,cultural agnostic,Redenomination,7184,38,64.97297297297297,46.0,59.99075896695842
http://www.wikidata.org/entity/Q1441983,redevelopment,concept,architecture,construction,cultural agnostic,Redevelopment,4453,21,45.9,26.0,52.4536938642075
http://www.wikidata.org/entity/Q488669,Reed Business Information,entity,literature,publisher,cultural agnostic,Reed Business Information,15288,111,41.207207207207205,19.0,59.016125009350006
http://www.wikidata.org/entity/Q44063,Reese Witherspoon,entity,films,film producer,cultural representative,Reese Witherspoon,41619,342,46.437869822485204,34.0,42.16455490263
http://www.wikidata.org/entity/Q13136,reference work,entity,literature,literary genre,cultural agnostic,Reference work,2507,50,61.88,36.0,66.12794870552088
http://www.wikidata.org/entity/Q7307549,Reformed epistemology,entity,philosophy and religion,philosophical movement,cultural representative,Reformed epistemology,12375,45,48.13953488372093,28.0,57.061607422540526
http://www.wikidata.org/entity/Q60172,Reformed Political Party,entity,politics,political party,cultural exclusive,Reformed Political Party,15382,130,36.62608695652174,15.0,45.837417953982644
http://www.wikidata.org/entity/Q3039753,refugee law,concept,politics,law,cultural agnostic,Refugee law,12862,23,42.608695652173914,31.0,39.05708100408358
http://www.wikidata.org/entity/Q284739,ReganBooks,entity,literature,publisher,cultural exclusive,ReganBooks,2487,26,60.44,39.0,59.36401603665305
http://www.wikidata.org/entity/Q734082,Regatta at Sainte-Adresse,entity,visual arts,painting,cultural representative,Regatta at Sainte-Adresse (Monet),1796,7,73.14285714285714,80.0,41.21521415146378
http://www.wikidata.org/entity/Q24698,region of the Philippines,concept,geography,geographic location,cultural exclusive,Regions of the Philippines,4668,33,44.3125,36.5,51.943140487941236
http://www.wikidata.org/entity/Q3824815,regional government of Peru,concept,politics,government,cultural exclusive,Regional governments of Peru,1285,7,66.0,7.0,110.3576005538359
http://www.wikidata.org/entity/Q70738,Regional Party of Lithuania and White Ruthenia,entity,politics,political party,cultural exclusive,Regional Party of Lithuania and White Ruthenia,1847,16,124.85714285714286,83.0,107.91323044985008
http://www.wikidata.org/entity/Q2138558,regiopolis,concept,geography,city,cultural agnostic,Regiopolis,1743,11,102.63636363636364,76.0,83.53580911775906
http://www.wikidata.org/entity/Q315009,Reichsnährstand,entity,politics,government agency,cultural exclusive,Reichsnährstand,2136,4,163.0,187.5,80.97221745759468
http://www.wikidata.org/entity/Q107774,Reiner Stach,entity,books,non-fiction writer,cultural representative,Reiner Stach,3048,16,114.1875,106.5,94.72672454883046
http://www.wikidata.org/entity/Q122125,Reinhard Pöllath,entity,books,non-fiction writer,cultural exclusive,Reinhard Pöllath,2473,25,50.31818181818182,26.5,68.54552990109192
http://www.wikidata.org/entity/Q63514,Reinhardt Kristensen,entity,biology,biologist,cultural exclusive,Reinhardt Kristensen,1111,20,67.47368421052632,46.0,69.58475969034768
http://www.wikidata.org/entity/Q3424328,Reliance Motion Picture Corporation,entity,media,production company,cultural representative,Reliance Film Company,1406,11,13.0,5.0,13.131810402394807
http://www.wikidata.org/entity/Q9174,religion,entity,gestures and habits,tradition,cultural agnostic,Religion,54973,509,73.52277227722772,53.0,67.14376460243905
http://www.wikidata.org/entity/Q879177,religions of the ancient Near East,concept,philosophy and religion,religion,cultural agnostic,Religions of the ancient Near East,11435,108,75.38679245283019,51.5,68.97163359421783
http://www.wikidata.org/entity/Q7311355,religious epistemology,concept,philosophy and religion,religion,cultural agnostic,Religious epistemology,2337,14,42.833333333333336,14.5,68.07940625149102
http://www.wikidata.org/entity/Q2019152,religious nationalism,concept,philosophy and religion,religious movement,cultural agnostic,Religious nationalism,8747,115,71.00877192982456,39.0,75.71721346088562
http://www.wikidata.org/entity/Q2054106,religious philosophy,concept,philosophy and religion,philosophical movement,cultural representative,Religious philosophy,13486,90,99.0,80.0,75.54674785264493
http://www.wikidata.org/entity/Q7311395,religious revival,concept,philosophy and religion,religious movement,cultural agnostic,Religious revival,32,0,0.0,0.0,0.0
http://www.wikidata.org/entity/Q3396019,remodernist film,entity,films,film genre,cultural exclusive,Remodernist film,9112,42,39.609756097560975,33.0,46.1529155323435
http://www.wikidata.org/entity/Q17027642,Remplacement,entity,politics,policy,cultural exclusive,Remplacement,2101,14,74.78571428571429,50.0,88.65517354288112
http://www.wikidata.org/entity/Q1520293,rendang,concept,food,food,cultural representative,Rendang,29175,149,64.25,33.5,74.58435753486711
http://www.wikidata.org/entity/Q85625,René Pollesch,entity,performing arts,theatrical director,cultural exclusive,René Pollesch,600,5,64.6,19.0,101.2335912629795
http://www.wikidata.org/entity/Q645889,Reprise Records,entity,music,record label,cultural representative,Reprise Records,5916,96,41.694736842105264,32.0,40.525774432474456
http://www.wikidata.org/entity/Q3933322,res mancipi,entity,politics,law,cultural exclusive,Res mancipi,832,13,75.11111111111111,70.0,49.84296327120129
http://www.wikidata.org/entity/Q2412834,reserve team,concept,sports,sports team,cultural agnostic,Reserve team,14323,122,42.108333333333334,24.0,54.82940145477505
http://www.wikidata.org/entity/Q674950,residential area,concept,geography,neighborhood,cultural agnostic,Residential area,4631,49,54.833333333333336,25.5,71.72846173048897
http://www.wikidata.org/entity/Q985488,residential community,concept,geography,neighborhood,cultural exclusive,Residential community,3345,52,38.8235294117647,23.0,53.28123897544931
http://www.wikidata.org/entity/Q786014,rest area,concept,architecture,architectural structure,cultural agnostic,Rest area,28319,183,60.63841807909605,22.0,79.69237672595786
http://www.wikidata.org/entity/Q3427953,rest of the world,concept,sports,sports team,cultural agnostic,Rest of the world in sports and games,5472,51,68.52941176470588,36.0,78.85637302286129
http://www.wikidata.org/entity/Q24694,Restored Government of Virginia,entity,politics,government,cultural exclusive,Restored Government of Virginia,22558,78,50.55128205128205,22.5,62.87322356890959
http://www.wikidata.org/entity/Q7316555,Resurrection plant,concept,biology,plant,cultural agnostic,Resurrection plant,740,10,78.0,54.0,82.43111602355563
http://www.wikidata.org/entity/Q17051962,Réveillon,entity,gestures and habits,tradition,cultural representative,Réveillon,2259,35,127.15625,97.5,96.21756251297109
http://www.wikidata.org/entity/Q573607,revenue service,concept,politics,government agency,cultural agnostic,Revenue service,711,11,38.63636363636363,25.0,36.52215449004948
http://www.wikidata.org/entity/Q166816,reversal film,concept,films,film,cultural agnostic,Reversal film,6462,60,40.526315789473685,24.0,50.58295436598682
http://www.wikidata.org/entity/Q17078348,revivalist artist,concept,music,musician,cultural agnostic,Revivalist artist,2241,13,94.4,49.0,86.89672030634988
http://www.wikidata.org/entity/Q7318739,Revolutionary committee,concept,politics,government,cultural exclusive,Revolutionary committee (China),7179,32,105.65625,106.0,78.51616448819631
http://www.wikidata.org/entity/Q936371,rhapsode,concept,literature,poet,cultural exclusive,Rhapsode,6015,40,72.725,52.0,64.07456105975288
http://www.wikidata.org/entity/Q584,Rhine,entity,geography,river,cultural agnostic,Rhine,48423,453,62.40492170022372,45.0,57.43529983426599
http://www.wikidata.org/entity/Q10360338,Rhinoptera bonasus,entity,biology,fish,cultural agnostic,Cownose ray,8531,42,71.0,52.5,61.37705480994389
http://www.wikidata.org/entity/Q280656,Rhodes State Office Tower,entity,architecture,building,cultural exclusive,Rhodes State Office Tower,18432,54,18.48148148148148,4.5,30.294077615038113
http://www.wikidata.org/entity/Q545830,Riccardo Drigo,entity,performing arts,choreographer,cultural exclusive,Riccardo Drigo,19704,108,57.145833333333336,36.0,68.32992560100507
http://www.wikidata.org/entity/Q59874,Richard Carrier,entity,philosophy and religion,philosopher,cultural representative,Richard Carrier,31624,94,60.180851063829785,47.0,60.587542214684
http://www.wikidata.org/entity/Q48410,Richard Gere,entity,films,film director,cultural representative,Richard Gere,14060,168,53.30909090909091,31.0,64.35372120170587
http://www.wikidata.org/entity/Q85907,Richard Hertwig,entity,biology,biologist,cultural exclusive,Richard Hertwig,4502,41,81.14634146341463,74.0,68.40288147389833
http://www.wikidata.org/entity/Q126074,Richard Lindner,entity,fashion,designer,cultural representative,Richard Lindner (painter),2646,28,117.21428571428571,100.5,99.29730148212816
http://www.wikidata.org/entity/Q9588,Richard Nixon,entity,politics,politician,cultural representative,Richard Nixon,96595,522,48.95977011494253,29.0,56.552524583158636
http://www.wikidata.org/entity/Q1511,Richard Wagner,entity,performing arts,theatrical director,cultural representative,Richard Wagner,58505,382,51.68055555555556,36.0,49.735362556034985
http://www.wikidata.org/entity/Q7330715,Richlite,entity,architecture,building material,cultural agnostic,Paper composite panels,2011,12,65.18181818181819,54.0,42.56293347250779
http://www.wikidata.org/entity/Q40270,Ride of the Kings,entity,gestures and habits,tradition,cultural exclusive,Ride of the Kings,2264,17,70.58823529411765,29.0,69.04479264219323
http://www.wikidata.org/entity/Q81243,Riga Autobus Factory,entity,transportation,automobile manufacturer,cultural exclusive,Riga Autobus Factory,8063,49,72.93023255813954,37.0,78.74462561176232
http://www.wikidata.org/entity/Q352055,right of coinage,entity,politics,law,cultural agnostic,Minting rights,1682,21,74.0,62.0,56.4775555925917
http://www.wikidata.org/entity/Q356851,right of coinage in the Holy Roman Empire,entity,politics,law,cultural exclusive,Right of coinage in the Holy Roman Empire,1431,10,73.1,52.0,57.80735247353921
http://www.wikidata.org/entity/Q694719,right of first refusal,entity,politics,law,cultural agnostic,Right of first refusal,4626,14,49.785714285714285,51.0,28.008107426826488
http://www.wikidata.org/entity/Q708363,right to resist,entity,politics,law,cultural agnostic,Right to resist,12666,80,70.92105263157895,50.5,68.18835429932197
http://www.wikidata.org/entity/Q25004657,right-to-try law,concept,politics,law,cultural exclusive,Right-to-try law,12519,40,35.15384615384615,13.0,60.89989198825774
http://www.wikidata.org/entity/Q190804,Rijksmuseum,entity,media,production company,cultural representative,Rijksmuseum,12059,89,70.07594936708861,47.0,72.89419628438743
http://www.wikidata.org/entity/Q29420,Rika Imai,entity,performing arts,actor,cultural exclusive,Rica Imai,1146,5,28.0,7.0,27.589853207293437
http://www.wikidata.org/entity/Q1296227,Riksmål Society Literature Prize,entity,literature,literary award,cultural exclusive,Riksmål Society Literature Prize,289,2,14.0,14.0,3.0
http://www.wikidata.org/entity/Q1330749,ring cairn,concept,history,monument,cultural exclusive,Ring cairn,2493,14,38.76923076923077,24.0,44.38668172766353
http://www.wikidata.org/entity/Q922176,ring girl,concept,fashion,model,cultural agnostic,Ring girl,2923,15,49.2,47.0,33.51457394428082
http://www.wikidata.org/entity/Q7334818,ring shout,concept,gestures and habits,ritual,cultural exclusive,Ring shout,7039,55,70.11111111111111,35.0,83.65109785794509
http://www.wikidata.org/entity/Q687721,Ringier,entity,media,media company,cultural exclusive,Ringier,14468,61,142.78688524590163,108.0,130.1624602468447
http://www.wikidata.org/entity/Q269311,Rinspeed,entity,transportation,automobile manufacturer,cultural representative,Rinspeed,5930,41,49.951219512195124,35.0,53.92449609408135
http://www.wikidata.org/entity/Q739914,Rio All-Suite Hotel and Casino,entity,architecture,building,cultural exclusive,Rio (hotel and casino),31468,105,32.77884615384615,16.5,50.03613246959434
http://www.wikidata.org/entity/Q182911,Rio de Janeiro International Film Festival,entity,films,film festival,cultural representative,Rio de Janeiro International Film Festival,551,2,260.0,260.0,0.0
http://www.wikidata.org/entity/Q16504,Río Gallo,entity,geography,river,cultural exclusive,Gallo (river),475,5,84.2,73.0,34.20760149440472
http://www.wikidata.org/entity/Q25005,Rio Rita,entity,films,film,cultural exclusive,Rio Rita (1942 film),2411,19,34.21052631578947,24.0,31.99272770550803
http://www.wikidata.org/entity/Q31192474,Risale,concept,books,book,cultural exclusive,Risale,601,8,79.375,40.5,84.97784637774718
http://www.wikidata.org/entity/Q755990,Rishi,concept,literature,poet,cultural representative,Rishi,6503,96,74.56382978723404,31.0,82.70950941116057
http://www.wikidata.org/entity/Q1131696,rite of passage,concept,gestures and habits,ritual,cultural agnostic,Rite of passage,8965,28,33.17857142857143,25.0,28.26160137438956
http://www.wikidata.org/entity/Q862992,Rite of the Kalyady Tsars,entity,gestures and habits,ritual,cultural exclusive,Kalyady Tsars,421,8,134.4,128.0,87.21146713592198
http://www.wikidata.org/entity/Q1060201,ritual purification,concept,gestures and habits,ritual,cultural agnostic,Ritual purification,19934,199,58.95360824742268,44.5,56.93524004643784
http://www.wikidata.org/entity/Q1978681,Ritual washing in Judaism,concept,gestures and habits,ritual,cultural exclusive,Ritual washing in Judaism,18802,102,66.61224489795919,48.5,60.06384913166533
http://www.wikidata.org/entity/Q689134,Rivella,entity,food,drink,cultural exclusive,Rivella,2957,21,147.7,87.0,115.17208863261966
http://www.wikidata.org/entity/Q2155432,RiverRun International Film Festival,entity,films,film festival,cultural exclusive,RiverRun International Film Festival,1199,9,56.875,64.0,40.47665222075561
http://www.wikidata.org/entity/Q2349677,road construction,concept,architecture,construction,cultural agnostic,Highway engineering,22119,36,57.333333333333336,41.0,59.22884057244035
http://www.wikidata.org/entity/Q628165,road movie,concept,films,film,cultural representative,Road movie,33637,316,39.07565789473684,26.0,47.009561592787925
http://www.wikidata.org/entity/Q1049667,road surface,concept,architecture,building material,cultural agnostic,Road surface,25748,175,54.32947976878613,29.0,64.9270920435549
http://www.wikidata.org/entity/Q3938107,Road tennis,entity,sports,sport,cultural exclusive,Road tennis,1224,6,169.5,163.0,45.40833256866703
http://www.wikidata.org/entity/Q559071,Road to Ninja: Naruto the Movie,entity,comics and anime,animated film,cultural representative,Road to Ninja: Naruto the Movie,13918,30,49.69230769230769,36.0,36.167100680005206
http://www.wikidata.org/entity/Q25303529,Road to Ultra,concept,music,music festival,cultural agnostic,Road to Ultra,11075,121,72.45454545454545,26.0,93.72520057668854
http://www.wikidata.org/entity/Q516739,road transport,entity,transportation,mode of transport,cultural agnostic,Road transport,28660,192,58.747368421052634,39.0,66.14672183006702
http://www.wikidata.org/entity/Q926,Roald Amundsen,entity,films,film director,cultural representative,Roald Amundsen,18913,129,49.96,30.0,50.414664533248654
http://www.wikidata.org/entity/Q860465,roast beef,entity,food,dish,cultural representative,Roast beef,1124,16,37.25,32.5,27.539744007524835
http://www.wikidata.org/entity/Q64949,Rob Pilatus,entity,music,musician,cultural representative,Rob Pilatus,6520,45,59.25,33.5,73.40953771324764
http://www.wikidata.org/entity/Q345127,robe,concept,fashion,clothing,cultural agnostic,Robe,399,9,93.22222222222223,59.0,89.13258261685576
http://www.wikidata.org/entity/Q55163,Robert Altman,entity,films,film director,cultural representative,Robert Altman,48517,310,42.5311475409836,29.0,46.01303999414537
http://www.wikidata.org/entity/Q12665,"Robert Baden-Powell, 1st Baron Baden-Powell",entity,politics,politician,cultural representative,"Robert Baden-Powell, 1st Baron Baden-Powell",25972,179,37.152542372881356,19.0,50.165087988145444
http://www.wikidata.org/entity/Q12702,Robert Cecil,entity,politics,politician,cultural exclusive,"Robert Cecil, 1st Viscount Cecil of Chelwood",38035,160,45.9937106918239,23.0,55.61146626884054
http://www.wikidata.org/entity/Q366956,Robert Montgomery,entity,performing arts,theatrical director,cultural representative,Robert Montgomery (actor),7184,72,51.070422535211264,33.0,55.27200955878603
http://www.wikidata.org/entity/Q47284,Robert Rodriguez,entity,films,film director,cultural representative,Robert Rodriguez,18659,133,42.51968503937008,36.0,36.98581349518758
http://www.wikidata.org/entity/Q541526,Robert Wilson,entity,performing arts,choreographer,cultural representative,Robert Wilson (director),26168,104,50.734693877551024,41.5,53.293670608685844
http://www.wikidata.org/entity/Q12341,Roberto Noble,entity,politics,politician,cultural exclusive,Roberto Noble,7906,50,46.02040816326531,28.0,56.506271927816485
http://www.wikidata.org/entity/Q756238,Robots,entity,comics and anime,animated film,cultural representative,Robots (2005 film),10762,81,44.80769230769231,40.0,35.869799343332915
http://www.wikidata.org/entity/Q253137,rock opera,entity,music,music genre,cultural agnostic,Rock opera,7463,82,39.0,29.5,37.28672686090856
http://www.wikidata.org/entity/Q7355157,rocket garden,concept,history,museum,cultural agnostic,Rocket garden,863,9,61.333333333333336,59.0,23.78141197564929
http://www.wikidata.org/entity/Q573484,rocksteady,entity,music,music genre,cultural representative,Rocksteady,8482,50,39.55102040816327,14.0,59.68183028615749
http://www.wikidata.org/entity/Q4247,Rodolphe Töpffer,entity,literature,writer,cultural representative,Rodolphe Töpffer,4112,35,68.06451612903226,48.0,74.79129476852881
http://www.wikidata.org/entity/Q7361255,rolling stock company,concept,transportation,transport company,cultural agnostic,Rolling stock company,551,3,7.5,7.5,3.5
http://www.wikidata.org/entity/Q33511,Rolling Stone,entity,media,magazine,cultural representative,Rolling Stone,31649,210,49.06730769230769,24.0,58.75368473274298
http://www.wikidata.org/entity/Q474970,Roman amphitheatre of Santa Maria Capua Vetere,entity,history,museum,cultural exclusive,Amphitheatre of Capua,4439,38,58.69444444444444,55.0,46.08977920226545
http://www.wikidata.org/entity/Q108169,Roman Curia,entity,politics,government,cultural representative,Roman Curia,66530,138,44.572463768115945,26.0,49.76683135006185
http://www.wikidata.org/entity/Q162314,Roman law,concept,politics,law,cultural representative,Roman law,26620,148,58.96527777777778,36.0,63.25537012715078
http://www.wikidata.org/entity/Q841184,Roman salute,entity,gestures and habits,gesture,cultural representative,Roman salute,32511,212,55.06435643564357,38.0,54.71203477607372
http://www.wikidata.org/entity/Q1054574,romance film,concept,films,film,cultural agnostic,Romance film,8729,156,44.79354838709678,43.0,28.37415834174641
http://www.wikidata.org/entity/Q46261,Romanesque architecture,entity,architecture,architectural style,cultural representative,Romanesque architecture,70207,296,52.96949152542373,40.0,44.224570416851
http://www.wikidata.org/entity/Q744373,Romanesque Revival architecture,entity,architecture,architectural style,cultural agnostic,Romanesque Revival architecture,9629,87,32.116279069767444,16.5,41.73906167938623
http://www.wikidata.org/entity/Q1896616,Romano-Gothic,entity,architecture,architectural style,cultural representative,Romano-Gothic,3560,24,59.26086956521739,36.0,69.02628194567528
http://www.wikidata.org/entity/Q37068,Romanticism,entity,architecture,architectural style,cultural representative,Romanticism,82852,631,59.11642743221691,44.0,52.92353276427334
http://www.wikidata.org/entity/Q2183890,Rome Independent Film Festival,entity,films,film festival,cultural exclusive,Rome Independent Film Festival,675,10,45.5,25.0,75.30106240950388
http://www.wikidata.org/entity/Q6586192,Romvong,concept,performing arts,dance,cultural exclusive,Romvong,6438,56,76.32075471698113,43.0,81.77068109183666
http://www.wikidata.org/entity/Q355775,Ron Frenz,entity,comics and anime,comics artist,cultural representative,Ron Frenz,4536,34,18.545454545454547,9.0,24.285038303437965
http://www.wikidata.org/entity/Q1417272,rondeau,entity,literature,literary genre,cultural representative,Rondeau (forme fixe),7991,38,51.054054054054056,27.0,59.66752294486052
http://www.wikidata.org/entity/Q581884,Rönttönen,concept,food,food,cultural exclusive,Rönttönen,626,11,103.66666666666667,59.0,98.57878969523706
http://www.wikidata.org/entity/Q361132,roofing,concept,architecture,building material,cultural agnostic,Covering (construction),15613,20,68.35,57.0,49.78380760849857
http://www.wikidata.org/entity/Q108486096,Room Camp,entity,comics and anime,manga,cultural representative,Room Camp,3949,37,41.4054054054054,21.0,53.434708559977196
http://www.wikidata.org/entity/Q36275,root beer,concept,food,drink,cultural representative,Root beer,6637,64,51.82539682539682,43.0,46.43874261130161
http://www.wikidata.org/entity/Q1515065,rope splicing,concept,fashion,textile,cultural agnostic,Rope splicing,1722,5,31.5,11.5,39.16950344336777
http://www.wikidata.org/entity/Q272435,Rosa Maria Sardà,entity,performing arts,theatrical director,cultural exclusive,Rosa Maria Sardà,2884,26,30.1,14.5,42.34843562636051
http://www.wikidata.org/entity/Q634975,Rosa rugosa,concept,biology,plant,cultural agnostic,Rosa rugosa,6562,53,105.3,69.5,89.4318176042509
http://www.wikidata.org/entity/Q62942,Rosa von Praunheim,entity,films,film producer,cultural representative,Rosa von Praunheim,16034,173,49.5126582278481,24.0,62.92407896176939
http://www.wikidata.org/entity/Q65990,Rosemarie Trockel,entity,visual arts,photographer,cultural representative,Rosemarie Trockel,2281,31,47.16129032258065,23.0,55.303909197529755
http://www.wikidata.org/entity/Q18746,Roskovec,entity,geography,city,cultural exclusive,Roskovec,615,8,84.71428571428571,18.0,104.52438442189225
http://www.wikidata.org/entity/Q312617,Rosso Fiorentino,entity,fashion,designer,cultural representative,Rosso Fiorentino,2663,24,72.70833333333333,52.0,77.35980823758261
http://www.wikidata.org/entity/Q2881921,Rostrum camera,entity,comics and anime,animation technique,cultural agnostic,Rostrum camera,3506,12,22.666666666666668,12.0,21.68845058755671
http://www.wikidata.org/entity/Q1046057,rotoscoping,entity,comics and anime,animation technique,cultural agnostic,Rotoscoping,9618,106,38.09708737864078,22.0,46.0178341458809
http://www.wikidata.org/entity/Q7370880,Rough fish,concept,biology,fish,cultural agnostic,Rough fish,4864,47,51.93478260869565,40.5,50.041027590808376
http://www.wikidata.org/entity/Q8060071,Round collar robe,entity,fashion,clothing,cultural representative,Round collar robe,3004,36,52.02857142857143,40.0,53.690374617156586
http://www.wikidata.org/entity/Q25220272,roundnet,entity,sports,sport,cultural agnostic,Roundnet,11804,14,56.583333333333336,21.0,62.09731386210589
