item,type,label,number_sitelinks,sitelinks_translation_entropy,number_claims,po_P495,po_P1343,po_P2596,po_P17,number_of_P31,sum_cultural_claims,po_P172,po_P1268,po_P136,category_architecture,category_biology,category_books,category_comics and anime,category_fashion,category_films,category_food,category_geography,category_gestures and habits,category_history,category_literature,category_media,category_music,category_performing arts,category_philosophy and religion,category_politics,category_sports,category_transportation,category_visual arts
http://www.wikidata.org/entity/Q3325728,1,cultural representative,7,0.9852281360342515,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q180587,1,cultural representative,2,1.0,4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q757250,1,cultural agnostic,38,3.981987609869001,92,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q471289,1,cultural representative,26,4.70043971814109,29,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://www.wikidata.org/entity/Q11812394,0,cultural agnostic,7,2.807354922057604,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q4178674,1,cultural agnostic,7,2.807354922057604,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
http://www.wikidata.org/entity/Q1759246,0,cultural agnostic,11,3.027169118440619,22,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q1336234,0,cultural agnostic,8,2.1556390622295662,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://www.wikidata.org/entity/Q620805,0,cultural agnostic,82,4.829782036815113,47,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.wikidata.org/entity/Q109609611,1,cultural agnostic,1,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.wikidata.org/entity/Q943696,0,cultural exclusive,6,1.7924812503605778,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q107752,1,cultural exclusive,5,0.7219280948873623,71,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q1600067,0,cultural exclusive,3,0.0,13,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q63326,1,cultural exclusive,12,1.780672129520887,81,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q33866,1,cultural representative,144,2.9298195559135105,265,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q3942962,1,cultural exclusive,13,3.334679141051595,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.wikidata.org/entity/Q7782373,0,cultural agnostic,11,3.459431618637298,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.wikidata.org/entity/Q65056380,1,cultural representative,1,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q1639582,0,cultural exclusive,13,2.7773627950641693,12,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q911138,0,cultural agnostic,24,4.584962500721156,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q2906758,1,cultural exclusive,10,3.321928094887362,14,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
http://www.wikidata.org/entity/Q3528251,0,cultural agnostic,12,3.188721875540867,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
http://www.wikidata.org/entity/Q7785123,0,cultural agnostic,4,1.5,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q55168,1,cultural representative,49,2.930038925306337,157,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q109559,1,cultural representative,57,3.4285159934092047,65,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q9438,1,cultural representative,157,5.703128272561725,293,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q279474,1,cultural exclusive,3,1.584962500721156,12,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q184366,1,cultural representative,74,3.030512125465506,219,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q18938,1,cultural representative,37,2.2894013388908068,88,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q214957,1,cultural representative,30,1.8004422822781616,111,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://www.wikidata.org/entity/Q15417,1,cultural exclusive,7,2.1280852788913944,48,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q1391831,0,cultural agnostic,42,5.183867720346298,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q124077555,0,cultural representative,1,0.0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://www.wikidata.org/entity/Q6859833,0,cultural exclusive,5,2.321928094887362,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q106179839,0,cultural representative,6,2.584962500721156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q1258142,1,cultural exclusive,14,3.8073549220576055,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
http://www.wikidata.org/entity/Q774145,0,cultural agnostic,29,4.720049960644813,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q9060154,1,cultural representative,12,3.418295834054489,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7798814,1,cultural agnostic,5,2.321928094887362,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q2741343,1,cultural agnostic,19,4.247927513443583,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q2346039,0,cultural agnostic,59,4.79691666951489,50,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q1411265,1,cultural agnostic,34,3.6137653019610974,40,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q4026501,0,cultural exclusive,4,1.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://www.wikidata.org/entity/Q3991168,1,cultural representative,9,0.9864267287308424,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q4574704,1,cultural exclusive,2,0.0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
http://www.wikidata.org/entity/Q16661,1,cultural exclusive,19,2.7153266987718085,25,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q18208016,0,cultural representative,11,2.4040097573248604,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q2899509,1,cultural exclusive,5,1.9219280948873623,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q468402,0,cultural agnostic,64,5.831954882778696,66,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7802132,1,cultural exclusive,3,0.9182958340544896,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q127849,0,cultural agnostic,92,5.382045108136872,84,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q395976,1,cultural agnostic,34,4.969815782426808,30,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q43297,1,cultural representative,94,4.723444387501441,75,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q14540,1,cultural representative,73,2.534499387910345,123,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q550571,1,cultural representative,29,4.582118926162055,89,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q30531,1,cultural representative,24,4.418295834054489,12,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q8334,1,cultural representative,4,0.8112781244591328,15,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q21551050,0,cultural representative,9,2.058813890331201,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q4829573,1,cultural exclusive,3,1.584962500721156,12,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q1369991,0,cultural representative,7,2.1280852788913944,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://www.wikidata.org/entity/Q371518,1,cultural exclusive,4,1.5,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q853044,1,cultural agnostic,26,3.8112314304963313,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
http://www.wikidata.org/entity/Q512700,1,cultural exclusive,14,3.6644977792004623,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q615518,1,cultural exclusive,6,1.7924812503605778,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q1090697,1,cultural representative,39,4.730235950800626,96,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q2263,1,cultural representative,122,2.80429418761468,246,0,1,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q15794,1,cultural representative,26,1.8542858719872455,104,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q64071,1,cultural representative,12,1.0408520829727552,70,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://www.wikidata.org/entity/Q606649,1,cultural exclusive,38,2.4397939537077438,38,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://www.wikidata.org/entity/Q712481,1,cultural exclusive,12,1.0408520829727552,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q9545,1,cultural representative,121,2.9723567287208605,212,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
http://www.wikidata.org/entity/Q518029,1,cultural representative,4,0.8112781244591328,30,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q2697430,0,cultural agnostic,22,2.272808148826652,43,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q28233866,1,cultural agnostic,6,0.6500224216483541,13,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q106748984,1,cultural exclusive,2,0.0,5,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q3532077,1,cultural representative,10,1.7709505944546688,16,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q566179,1,cultural exclusive,6,1.4591479170272448,16,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q1441481,1,cultural representative,14,3.3248629576173574,16,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q172,1,cultural exclusive,178,2.789238258303175,200,0,1,0,1,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q76896,1,cultural exclusive,13,1.7004397181410922,13,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q241666,1,cultural representative,45,5.102746985122409,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q12518,0,cultural agnostic,125,6.294477060676216,63,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q48727578,1,cultural exclusive,2,1.0,6,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q2367508,0,cultural exclusive,10,3.121928094887362,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q27133,0,cultural agnostic,80,5.703055907333271,58,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q18752255,0,cultural representative,7,1.6644977792004614,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q599697,0,cultural agnostic,23,4.349648912578752,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q63531700,1,cultural agnostic,10,3.321928094887362,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q2712462,1,cultural representative,14,3.8073549220576055,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.wikidata.org/entity/Q12876955,0,cultural representative,4,2.0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q11822905,0,cultural representative,7,2.807354922057604,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7362596,0,cultural exclusive,6,2.584962500721156,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7452918,0,cultural exclusive,6,2.584962500721156,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q7832313,0,cultural representative,5,2.321928094887362,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q2284248,0,cultural representative,8,2.75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q2447772,0,cultural representative,2,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
http://www.wikidata.org/entity/Q17064772,0,cultural representative,8,3.0,7,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q199993,1,cultural exclusive,28,4.494680368408909,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.wikidata.org/entity/Q3074,0,cultural agnostic,28,4.664497779200462,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
http://www.wikidata.org/entity/Q80930,1,cultural agnostic,96,5.332743756881944,62,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
http://www.wikidata.org/entity/Q7832972,1,cultural agnostic,1,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q377117,0,cultural agnostic,5,1.3709505944546687,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q3658386,1,cultural exclusive,5,2.321928094887362,31,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q314446,1,cultural exclusive,7,0.5916727785823275,24,0,0,0,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q52979,1,cultural exclusive,3,0.0,10,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://www.wikidata.org/entity/Q4366834,0,cultural agnostic,14,3.6644977792004623,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q558571,1,cultural representative,33,4.392582755590971,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.wikidata.org/entity/Q331563,1,cultural representative,50,3.781467880199448,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.wikidata.org/entity/Q249542,0,cultural agnostic,15,3.0565647621309537,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.wikidata.org/entity/Q333634,0,cultural agnostic,55,5.417723349888292,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q429748,1,cultural exclusive,13,0.0,22,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7834723,0,cultural agnostic,2,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
http://www.wikidata.org/entity/Q7834799,0,cultural agnostic,2,1.0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
http://www.wikidata.org/entity/Q2298537,0,cultural agnostic,23,4.316827716832515,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q4462069,0,cultural exclusive,10,2.4464393446710155,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q774868,0,cultural exclusive,10,3.121928094887362,11,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q199582,0,cultural exclusive,13,3.5465935642949384,8,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7834983,0,cultural exclusive,3,1.584962500721156,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q2714958,1,cultural exclusive,13,3.085055102756477,6,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7834998,0,cultural agnostic,1,0.0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q583413,0,cultural exclusive,14,3.6644977792004623,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q1287964,1,cultural exclusive,12,3.2516291673878226,8,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q1283235,1,cultural exclusive,15,3.773557262275185,11,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q1076601,0,cultural representative,19,4.142664355548846,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7835006,0,cultural exclusive,1,0.0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7835007,0,cultural exclusive,1,0.0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q1274169,0,cultural exclusive,17,3.8521687236032816,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7835016,0,cultural exclusive,3,1.584962500721156,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q119100,0,cultural exclusive,17,4.08746284125034,16,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7835055,1,cultural exclusive,6,2.584962500721156,6,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q1131579,0,cultural exclusive,7,2.5216406363433186,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q967045,0,cultural exclusive,19,4.142664355548846,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7835067,0,cultural exclusive,4,2.0,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q680649,0,cultural exclusive,16,4.0,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7835084,0,cultural exclusive,2,1.0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q7835085,0,cultural exclusive,3,1.584962500721156,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q932952,1,cultural exclusive,15,3.640223928941851,5,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q765503,1,cultural exclusive,15,3.773557262275185,9,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q14477550,0,cultural exclusive,12,3.418295834054489,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q1203915,0,cultural exclusive,16,3.875,11,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q677257,1,cultural exclusive,5,0.0,23,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q675718,1,cultural exclusive,10,0.4689955935892812,28,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q429547,1,cultural exclusive,9,0.9864267287308424,22,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
